# BUSCO version is: 5.4.3 
# The lineage dataset is: fabales_odb10 (Creation date: 2020-08-05, number of genomes: 10, number of BUSCOs: 5366)
# Busco id	Status	Sequence	Score	Length
15585at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G022081.1	700.7	424
15588at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G030295.1	892.1	502
15588at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058279.1	887.7	516
15589at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G024564.1	569.7	275
15589at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043579.1	567.0	295
15590at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G031028.2	618.8	311
15590at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_01G002581.1	601.0	311
15591at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G052921.1	674.9	342
15591at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G027196.1	669.3	342
15593at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G055155.1	622.1	320
15593at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_16G045688.1	618.2	320
15596at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G049015.1	575.6	296
15596at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G013179.1	548.4	296
15598at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G039732.1	703.9	344
15598at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G006202.1	702.3	343
15616at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_20G059000.1	662.7	295
15621at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014104.1	711.3	315
15626at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G041079.1	637.2	349
15626at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G032079.1	558.6	310
15635at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G053102.1	620.4	289
15635at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G027054.1	613.1	290
15641at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G027137.1	644.6	285
15641at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G053008.1	627.5	296
15646at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G050055.1	710.8	378
15646at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G040499.1	692.8	378
15651at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G011939.1	653.6	321
15651at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G015662.1	650.2	321
15652at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043359.1	677.7	353
15665at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G050467.2	648.8	348
15665at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G033353.1	591.1	344
15666at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G039401.1	556.3	294
15668at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021564.1	610.8	297
15668at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G036597.1	559.9	274
15671at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_01G001326.1	679.6	313
15682at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G056495.1	643.1	399
15682at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G009007.1	639.9	420
15685at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G042397.1	612.0	280
15685at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G050315.2	610.1	280
15685at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G024993.1	608.2	279
15685at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G018661.1	596.3	280
15697at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_02G004046.1	593.8	288
15715at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043000.2	701.8	351
15717at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G055533.1	629.0	359
15717at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G008030.1	608.3	359
15720at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G011646.1	624.2	340
15720at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G015970.1	590.2	331
15726at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021682.1	668.0	332
15726at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G013628.1	651.1	332
15728at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021727.1	699.7	355
15734at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_17G049839.1	657.2	321
15746at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_04G009392.1	548.5	299
15747at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058890.1	515.0	303
15747at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029698.1	497.1	303
15748at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_04G009275.1	657.0	374
15756at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G022026.1	628.9	298
15756at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G013962.1	626.0	298
15757at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_10G030396.2	984.6	560
15764at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G037613.1	579.8	359
15764at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G027890.2	570.2	359
15770at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G030954.1	600.3	291
15770at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_01G002649.1	588.4	291
15780at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G035593.1	545.8	306
15780at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G039089.1	536.4	288
15790at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_20G056741.1	738.2	362
15796at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G033378.3	722.0	525
15796at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G050441.1	671.7	539
15806at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_06G014965.2	575.3	294
15811at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_14G039908.1	541.5	301
15813at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_17G048858.1	461.1	249
15819at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029885.1	635.1	298
15820at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G039823.1	532.1	257
15820at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G006119.1	510.8	257
15822at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G036995.1	457.1	603
15823at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_18G050718.1	691.9	335
15828at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_18G052537.2	577.7	275
15832at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G008238.1	643.7	290
15832at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G055739.1	639.6	291
15833at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G048571.1	539.7	269
15833at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G012098.1	535.2	270
15862at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_07G018222.1	586.2	281
15866at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G003211.1	673.5	397
15866at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_01G000391.2	666.5	398
15869at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021594.1	571.2	261
15869at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G039144.1	570.9	275
15869at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G035524.1	569.6	275
15870at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G047926.1	640.2	298
15870at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G037255.1	634.3	298
15874at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_03G007817.1	610.7	308
15875at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G007894.1	637.7	321
15875at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G055404.1	633.9	322
15879at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G011756.2	688.6	398
15879at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G015869.2	657.5	398
15883at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G036590.1	554.6	289
15883at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G041681.1	551.3	290
15886at72025	Missing
15889at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043783.1	617.9	295
15889at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G024770.1	606.7	295
15892at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G035418.1	738.4	390
15892at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G039224.1	729.4	381
15893at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_03G006240.1	623.9	290
15896at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_01G001248.1	679.8	328
15896at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G024122.1	676.5	328
15897at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G053171.1	698.6	384
15897at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G026992.1	673.8	384
15901at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G042855.1	751.8	415
15901at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G022538.1	739.3	402
15902at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G031852.1	789.9	427
15902at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G034004.1	773.6	427
15903at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G015904.1	663.5	440
15903at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G011719.1	625.6	428
15908at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G022893.1	656.3	297
15908at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G018044.1	648.9	297
15917at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G023848.1	624.6	387
15917at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G051412.1	622.4	387
15922at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_19G055651.1	617.5	292
15923at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G023630.2	585.1	292
15923at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G051803.1	574.1	293
15938at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G039280.1	684.6	324
15940at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043296.1	760.5	366
15940at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038283.1	733.9	366
15947at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G036073.1	660.1	323
15947at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G007605.1	613.0	321
15953at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058667.1	786.3	392
15953at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029925.1	785.7	387
15955at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029573.1	500.2	236
15955at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G059004.1	498.5	236
15956at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021027.3	587.5	288
15956at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014287.1	585.0	288
15958at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G052988.1	583.5	279
15958at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G027156.1	579.7	272
15962at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G033464.1	634.4	315
15962at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G050361.1	633.8	329
15968at72025	Fragmented	glyma.Hwangkeum.gnm1.ann1.GmHk_17G049872.1	257.1	125
15969at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021243.1	636.4	311
15969at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014510.1	623.0	314
15971at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038632.1	679.5	359
15971at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G042965.1	674.3	359
15972at72025	Missing
15978at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_01G001322.1	649.8	373
15978at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G006908.1	648.9	386
15980at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_11G031679.3	617.6	341
15981at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_12G036006.1	603.2	387
15983at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G012322.2	691.8	489
15983at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G048256.2	689.5	448
15984at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_15G044934.1	607.9	302
15991at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G039066.1	602.5	280
15997at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_10G028750.1	637.7	318
16002at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G011289.1	622.0	308
16002at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G016335.1	618.4	308
16025at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_02G005958.1	630.7	310
16034at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_03G007988.1	736.2	385
16038at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021701.1	598.3	288
16050at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_01G002079.1	689.0	404
16050at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G028708.1	649.4	399
16061at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_01G002815.1	731.1	328
16062at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_01G002953.1	609.8	336
16063at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G011735.1	678.4	369
16063at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G037391.1	669.0	400
16065at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G026300.1	613.0	366
16065at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_16G047406.1	601.6	360
16069at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G024157.1	635.3	354
16070at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G003165.1	826.1	398
16070at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G027531.1	819.5	391
16078at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014506.1	599.9	292
16078at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021239.1	591.9	292
16081at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G050981.1	660.6	305
16081at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G024091.1	598.1	305
16092at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058679.1	601.8	293
16092at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029913.1	590.0	293
16104at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_16G046102.1	629.9	330
16106at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G030615.2	666.3	316
16106at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G059305.2	666.0	316
16113at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G035313.1	742.6	371
16113at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_16G045350.1	706.0	366
16138at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021600.1	679.6	343
16138at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G013512.1	661.4	352
16158at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_19G053665.2	658.5	330
16161at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G026578.1	618.1	340
16161at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_16G046613.1	612.8	340
16164at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G003793.1	584.1	306
16164at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G053525.2	582.4	295
16175at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_12G035746.1	655.5	321
16192at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_09G024612.2	563.9	270
16193at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G027397.1	595.6	275
16193at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G003045.1	592.8	275
16195at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G022392.1	585.2	300
16199at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_16G046813.2	506.2	276
16199at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G003429.1	461.1	297
16200at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G044933.1	396.3	208
16200at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038148.1	390.6	208
16222at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G024231.1	637.4	339
16223at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G055840.1	536.9	259
16223at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G008343.1	535.9	259
16223at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G037629.1	521.0	250
16223at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G027905.1	517.9	251
16229at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G022685.1	545.8	263
16229at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G018195.1	511.5	262
16232at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_01G001206.1	539.9	335
16234at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G042532.1	554.0	329
16234at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G039560.1	546.6	341
16239at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G030528.1	557.7	299
16239at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G027331.1	481.8	295
16239at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G056583.1	479.7	293
16239at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058022.1	474.5	275
16245at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G050216.1	439.6	496
16245at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G040336.1	435.9	524
16247at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_01G002086.2	547.6	258
16252at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_19G054878.1	610.2	321
16259at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G004137.2	527.1	286
16259at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_01G000754.2	507.2	286
16268at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G039963.1	679.0	416
16268at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G005982.1	664.5	416
16269at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G033569.1	249.8	119
16269at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G026854.1	249.7	119
16271at72025	Missing
16274at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058123.1	793.3	402
16282at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_02G004333.1	582.0	332
16284at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G030503.1	657.9	371
16284at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058057.1	654.4	373
16289at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G024149.1	506.3	338
16296at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G039461.1	571.8	266
16303at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_06G015169.1	646.8	338
16305at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G016264.1	806.8	467
16305at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G011365.1	779.3	467
16313at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G005560.1	720.2	325
16313at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G025695.1	716.7	325
16322at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021903.2	654.2	376
16325at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_14G040411.1	622.2	330
16334at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G018607.1	591.0	289
16334at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G018601.1	590.7	289
16340at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_15G042590.1	597.9	286
16342at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_06G015736.1	664.5	317
16345at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058684.1	647.5	373
16349at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029649.1	525.6	310
16349at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058932.3	514.0	308
16352at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_11G031962.1	618.7	338
16356at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G037087.1	609.7	291
16360at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G030262.1	586.9	365
16360at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058318.1	577.1	365
16362at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014655.1	741.9	388
16362at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021382.1	719.5	385
16367at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G034465.1	631.6	435
16367at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G017794.1	597.8	427
16370at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043336.1	542.4	274
16370at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038239.1	523.9	257
16374at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G018056.1	648.6	290
16374at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G022880.1	635.8	296
16377at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_14G039876.1	640.8	351
16380at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G011923.1	605.2	295
16380at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G015685.1	592.0	295
16384at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G003931.1	626.7	294
16384at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_01G001158.1	624.3	294
16386at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G050395.1	617.3	401
16386at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G033429.1	551.0	304
16387at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_01G002314.1	609.7	270
16392at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G005920.1	623.5	407
16392at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G040023.1	622.8	358
16393at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G022319.1	512.9	345
16393at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G045220.1	500.5	341
16397at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_05G011987.2	696.2	354
16409at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_11G031521.1	614.8	294
16410at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G050771.1	554.5	295
16410at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G032984.1	544.5	296
16415at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G023472.1	604.5	290
16419at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058603.1	611.9	322
16419at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029987.1	606.8	319
16428at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G027832.1	635.9	292
16428at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G037558.1	628.8	291
16430at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043534.1	575.7	294
16434at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G051402.1	558.8	292
16434at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G023854.1	555.9	292
16437at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G020475.1	614.9	315
16437at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G056871.1	610.1	314
16439at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G006012.1	584.2	279
16439at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G039931.1	575.5	278
16452at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G051808.1	517.7	276
16452at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G023626.1	498.6	272
