# BUSCO version is: 5.4.3 
# The lineage dataset is: fabales_odb10 (Creation date: 2020-08-05, number of genomes: 10, number of BUSCOs: 5366)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
17513at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	40341924	40344427	-	550.3	290
17513at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr18	7523444	7525693	+	535.1	280
17524at72025	Complete	glyma.Hwangkeum.gnm1.Chr08	40058693	40061505	+	518.3	235
17527at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	41096772	41100731	-	555.8	287
17527at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	42549660	42553650	+	644.5	290
17528at72025	Complete	glyma.Hwangkeum.gnm1.Chr06	36692618	36698629	-	565.3	322
17529at72025	Complete	glyma.Hwangkeum.gnm1.Chr02	11019665	11022454	-	580.6	286
17533at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	14146624	14149719	+	528.8	267
17533at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	35302650	35305615	-	516.2	259
17537at72025	Complete	glyma.Hwangkeum.gnm1.Chr13	30897040	30899287	+	524.0	284
17542at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	47018857	47022710	+	612.3	315
17542at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr14	1657126	1660650	-	605.1	317
17547at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	44312864	44316015	+	577.9	292
17547at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	47051232	47054430	+	574.7	292
17548at72025	Complete	glyma.Hwangkeum.gnm1.Chr20	29949005	29950351	+	715.6	397
17562at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr11	17781540	17785700	+	423.7	305
17562at72025	Duplicated	glyma.Hwangkeum.gnm1.Contig_Un1208	314504	318365	+	446.7	302
17568at72025	Complete	glyma.Hwangkeum.gnm1.Chr15	8891121	8898069	-	541.7	248
17570at72025	Complete	glyma.Hwangkeum.gnm1.Chr17	39454430	39455413	+	487.8	256
17572at72025	Complete	glyma.Hwangkeum.gnm1.Chr08	203886	206602	-	592.2	304
17579at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr01	2526450	2528459	+	468.5	272
17579at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	3772781	3774773	-	446.6	274
17586at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr16	3767211	3772008	-	520.5	267
17586at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	33867641	33872525	+	551.5	264
17588at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	37329519	37332046	+	413.5	220
17588at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	1208140	1210751	+	402.2	220
17589at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	41060117	41061962	+	581.5	273
17589at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	43654217	43656737	+	583.8	273
17591at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr11	7515001	7516245	+	697.4	335
17591at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	1834845	1836056	+	691.8	337
17592at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr14	33123724	33126533	+	563.4	315
17592at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	15067290	15071249	+	519.8	313
17601at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr04	46143928	46148756	+	561.1	373
17601at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr06	9501888	9505368	-	585.7	372
17603at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	38859260	38863506	-	469.9	240
17603at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr16	23940864	23947498	+	472.1	240
17606at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	429257	434402	+	591.3	288
17606at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	35086647	35091923	-	583.8	288
17610at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	21252899	21254081	-	560.1	293
17610at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	5153597	5154808	+	538.3	292
17619at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr04	2125644	2126803	-	592.2	282
17619at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr06	2000475	2001635	-	577.2	282
17622at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	49438039	49440508	-	531.4	258
17622at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	46558265	46560279	-	465.0	246
17623at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	47550808	47553387	+	577.9	299
17623at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr14	1042619	1045182	-	581.8	287
17642at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	4008202	4011228	+	631.3	341
17642at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr16	26368629	26372191	+	617.9	340
17643at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	38195048	38197029	+	525.9	263
17643at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	2086645	2088680	+	532.4	263
17645at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	6899366	6902946	-	580.0	278
17645at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr16	31791606	31796232	-	616.0	278
17663at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	37929636	37933728	+	557.2	258
17663at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	2669470	2678435	+	558.7	258
17664at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	36396231	36399071	+	528.2	258
17664at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	5031337	5034265	-	532.1	258
17671at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	40988666	40993548	+	623.8	321
17671at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr14	44956754	44962278	+	624.6	321
17672at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	33438064	33440779	-	575.4	331
17672at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	41331658	41334434	+	545.5	314
17675at72025	Complete	glyma.Hwangkeum.gnm1.Contig_Un0958	233682	244132	-	548.3	310
17676at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	46355583	46356584	+	635.5	299
17676at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	37291803	37292810	-	617.4	299
17684at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	18742729	18745165	+	635.7	401
17684at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	33172051	33174487	-	691.2	401
17685at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	16209414	16210835	-	619.0	384
17685at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr18	41862485	41863912	-	611.5	381
17694at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	38216945	38219345	+	612.8	313
17694at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	4327341	4330025	+	605.8	334
17694at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	25312951	25315811	+	584.6	313
17701at72025	Complete	glyma.Hwangkeum.gnm1.Chr03	1719612	1723535	+	523.6	247
17711at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	36206624	36208430	-	523.4	264
17711at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	5248993	5250988	+	530.7	262
17715at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	4310371	4316271	+	416.4	230
17715at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr16	27169967	27173803	+	366.4	195
17719at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	49655117	49657746	+	561.5	350
17719at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	46803109	46805748	+	578.9	367
17742at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	2936541	2937569	+	628.7	305
17742at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	2211040	2212110	+	589.7	302
17742at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr16	356788	357807	+	632.3	305
17744at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	1842163	1843530	-	703.8	388
17744at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	6129482	6130852	+	697.0	369
17746at72025	Complete	glyma.Hwangkeum.gnm1.Chr12	5717787	5722942	-	524.3	273
17748at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	922402	926398	-	598.9	277
17748at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	9372128	9376081	-	515.3	277
17755at72025	Complete	glyma.Hwangkeum.gnm1.Chr01	50747207	50749642	-	509.8	262
17762at72025	Complete	glyma.Hwangkeum.gnm1.Chr13	35928205	35929479	+	644.1	345
17763at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	39644947	39645987	+	611.7	287
17763at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	43955501	43956517	-	612.9	287
17764at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	35364989	35368163	-	597.0	282
17764at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	10927374	10930422	-	607.1	282
17780at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr01	5927811	5932940	-	667.4	338
17780at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	10475765	10477733	-	709.6	371
17785at72025	Complete	glyma.Hwangkeum.gnm1.Chr20	35078938	35080711	+	479.0	250
17786at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	36908404	36909921	+	494.0	274
17786at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	38312862	38314235	-	452.1	274
17789at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr06	3837112	3838601	-	538.3	304
17789at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	36713983	36717827	+	466.5	306
17795at72025	Complete	glyma.Hwangkeum.gnm1.Chr12	968165	971884	+	668.5	321
17799at72025	Complete	glyma.Hwangkeum.gnm1.Chr08	5526800	5529173	-	600.3	316
17802at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr11	9318586	9322285	-	431.1	238
17802at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	3468543	3471846	-	442.8	238
17803at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	45113252	45115823	-	550.8	274
17803at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	38687633	38691412	+	542.0	261
17806at72025	Complete	glyma.Hwangkeum.gnm1.Chr13	18239206	18240114	-	573.9	274
17807at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	14152353	14154682	-	480.2	239
17807at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	42217712	42224764	+	462.8	240
17813at72025	Complete	glyma.Hwangkeum.gnm1.Chr09	228405	233199	-	531.4	291
17824at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr16	5784884	5792575	-	615.0	467
17824at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	24072215	24082102	+	588.9	466
17825at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr14	8002067	8002958	-	478.1	235
17825at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	37367836	37368729	+	482.7	235
17826at72025	Complete	glyma.Hwangkeum.gnm1.Chr02	7384961	7390133	+	547.7	273
17836at72025	Complete	glyma.Hwangkeum.gnm1.Chr06	14244430	14247626	-	619.0	356
17838at72025	Complete	glyma.Hwangkeum.gnm1.Chr15	45679175	45682768	+	546.2	298
17843at72025	Complete	glyma.Hwangkeum.gnm1.Chr17	604250	605452	-	575.4	309
17846at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	47866162	47870714	+	697.4	404
17846at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr14	721429	726088	-	707.5	396
17847at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	33794094	33800372	-	786.1	406
17847at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	7396691	7404538	+	785.1	405
17849at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	37538200	37541061	-	517.1	265
17849at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	37584215	37587144	+	510.8	266
17851at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	42297612	42303175	+	533.2	270
17851at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr18	52186353	52191642	-	475.5	255
17853at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	35655160	35656176	-	594.4	290
17853at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	39513227	39514243	+	594.1	301
17863at72025	Complete	glyma.Hwangkeum.gnm1.Chr05	4960926	4969757	+	484.3	241
17867at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	43349985	43355689	+	648.4	317
17867at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr18	50667349	50672251	-	619.6	313
17869at72025	Complete	glyma.Hwangkeum.gnm1.Chr02	15095280	15097259	+	419.9	268
17871at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr06	13652528	13656623	-	486.6	281
17871at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	27263956	27267983	-	452.9	286
17875at72025	Complete	glyma.Hwangkeum.gnm1.Chr19	94718	97692	+	570.9	294
17879at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	41248315	41251932	+	547.7	318
17879at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr14	45301758	45304888	+	577.0	318
17884at72025	Complete	glyma.Hwangkeum.gnm1.Chr20	33958262	33959635	-	712.7	382
17886at72025	Complete	glyma.Hwangkeum.gnm1.Chr06	11918039	11920890	+	761.0	463
17890at72025	Complete	glyma.Hwangkeum.gnm1.Chr13	27852520	27856527	-	522.0	292
17902at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	40998702	41004055	+	560.1	277
17902at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	1282732	1289377	-	542.6	277
17904at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	3828761	3829783	-	531.9	294
17904at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	10037228	10038256	-	523.9	294
17907at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr06	25658486	25659529	+	579.2	305
17907at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	24360717	24361778	+	590.8	305
17918at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	21965394	21980120	+	539.5	264
17918at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	24659699	24668311	-	470.5	264
17932at72025	Complete	glyma.Hwangkeum.gnm1.Contig_Un0144	137019	139373	+	462.8	251
17936at72025	Complete	glyma.Hwangkeum.gnm1.Chr13	46377341	46378726	-	552.9	285
17940at72025	Complete	glyma.Hwangkeum.gnm1.Chr07	7002500	7006092	-	551.6	278
17942at72025	Complete	glyma.Hwangkeum.gnm1.Chr11	4941997	4944172	-	630.1	368
17945at72025	Complete	glyma.Hwangkeum.gnm1.Chr10	46955325	46958530	-	590.2	291
17951at72025	Complete	glyma.Hwangkeum.gnm1.Chr05	38663558	38665136	-	483.6	240
17964at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	47876421	47882506	-	555.5	267
17964at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr14	709592	715426	+	539.1	267
17973at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	39636623	39641146	+	679.2	403
17973at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	42234997	42239516	+	665.0	400
17982at72025	Complete	glyma.Hwangkeum.gnm1.Chr06	4133442	4137572	+	501.4	293
17983at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr11	20229030	20234770	-	672.1	331
17983at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr18	4830316	4835693	-	671.9	331
17987at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	34539041	34539973	-	649.7	292
17987at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	6703716	6704648	+	647.4	292
17999at72025	Complete	glyma.Hwangkeum.gnm1.Chr09	528550	533073	-	505.4	264
18000at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	43551971	43555187	-	503.5	292
18000at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr18	50452817	50456135	+	513.2	304
18010at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	2300447	2303561	-	323.0	169
18010at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	17405801	17409123	+	331.1	169
18018at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	2037524	2039218	-	602.6	464
18018at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	5974287	5975984	+	572.4	470
18025at72025	Complete	glyma.Hwangkeum.gnm1.Chr11	3922958	3924612	+	509.3	285
18034at72025	Complete	glyma.Hwangkeum.gnm1.Chr02	15415285	15419437	-	561.0	272
18040at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	40140337	40143350	-	594.8	363
18040at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	2133990	2137277	+	557.9	361
18065at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr04	6116431	6117444	-	578.4	274
18065at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr06	5821562	5822590	-	578.6	274
18068at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	36647165	36653178	+	577.3	262
18068at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	38601922	38606695	-	501.0	262
18077at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	17390445	17392265	+	808.9	489
18077at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	1247210	1248913	-	810.1	471
18081at72025	Complete	glyma.Hwangkeum.gnm1.Chr03	40775815	40778040	+	528.1	255
18090at72025	Complete	glyma.Hwangkeum.gnm1.Chr10	32398911	32405026	+	497.3	287
18112at72025	Complete	glyma.Hwangkeum.gnm1.Chr13	45964026	45968810	-	577.8	352
18126at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	39891726	39894209	-	440.7	234
18126at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr14	43890791	43893126	-	474.0	249
18129at72025	Complete	glyma.Hwangkeum.gnm1.Chr05	3206842	3208671	+	500.8	267
18131at72025	Complete	glyma.Hwangkeum.gnm1.Chr04	34435405	34436706	-	595.5	357
18139at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr11	35515740	35520959	-	481.3	275
18139at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr18	2364048	2369276	+	489.4	275
18141at72025	Complete	glyma.Hwangkeum.gnm1.Chr05	34272145	34273071	-	506.9	268
18142at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr01	53637415	53642286	-	567.0	357
18142at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr11	1109477	1113926	+	562.3	373
18152at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	43578647	43580067	-	441.8	294
18152at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	46311720	46313185	-	413.2	293
18159at72025	Complete	glyma.Hwangkeum.gnm1.Chr04	41145671	41150469	+	570.7	513
18162at72025	Complete	glyma.Hwangkeum.gnm1.Chr02	252261	257681	-	1445.7	1169
18163at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr04	43909551	43912048	+	508.1	230
18163at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr06	11813625	11816307	-	506.4	231
18176at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	19570605	19572127	+	491.9	238
18176at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr14	39715935	39717975	+	473.2	238
18182at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	32188707	32189414	-	461.2	235
18182at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	7817133	7818080	-	514.1	279
18184at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	41334632	41341825	-	645.9	310
18184at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	42277229	42284642	+	648.3	310
18186at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr01	379378	381906	-	492.9	262
18186at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	15469069	15472223	+	570.0	277
18191at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	2940130	2943700	-	508.4	238
18191at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	23680054	23683365	-	504.1	238
18195at72025	Complete	glyma.Hwangkeum.gnm1.Chr09	37325199	37329784	-	440.8	262
18196at72025	Complete	glyma.Hwangkeum.gnm1.Chr05	234137	235660	+	484.6	284
18198at72025	Complete	glyma.Hwangkeum.gnm1.Chr02	7227451	7228551	+	557.9	314
18202at72025	Complete	glyma.Hwangkeum.gnm1.Chr11	8122653	8124219	+	642.4	360
18205at72025	Complete	glyma.Hwangkeum.gnm1.Chr06	10420951	10425761	-	519.9	256
18206at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	10024655	10028231	-	585.8	287
18206at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	36837369	36841246	+	577.2	286
18209at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr04	47018409	47022112	+	585.3	293
18209at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr06	49292783	49296174	-	596.1	293
18211at72025	Complete	glyma.Hwangkeum.gnm1.Chr12	28338	41599	+	491.4	307
18222at72025	Complete	glyma.Hwangkeum.gnm1.Chr05	3396165	3397659	+	521.0	235
18243at72025	Complete	glyma.Hwangkeum.gnm1.Chr13	41567575	41568687	-	569.6	285
18246at72025	Complete	glyma.Hwangkeum.gnm1.Chr08	32687916	32698615	+	552.8	275
18247at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	44390068	44391608	+	537.0	290
18247at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	2280568	2281975	-	545.6	289
18254at72025	Complete	glyma.Hwangkeum.gnm1.Chr07	41111657	41112687	+	537.2	276
18260at72025	Complete	glyma.Hwangkeum.gnm1.Chr02	44016681	44017796	+	580.4	288
18264at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	36919474	36921618	-	728.1	569
18264at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	38294583	38296766	+	732.1	581
18276at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr11	9961111	9964741	-	529.9	332
18276at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	4036770	4040216	-	535.4	327
18276at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	44065839	44068077	+	476.7	350
18276at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	2640832	2643039	-	474.1	329
18278at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	42904325	42906066	-	594.4	301
18278at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	40807209	40808918	+	597.0	306
18288at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr01	50103598	50105977	+	451.3	306
18288at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr11	4356637	4359062	-	514.8	325
18297at72025	Complete	glyma.Hwangkeum.gnm1.Chr16	931681	934838	-	536.8	346
18301at72025	Complete	glyma.Hwangkeum.gnm1.Chr03	44197475	44198383	-	482.4	257
18312at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	27664978	27671522	-	525.1	245
18312at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	14861430	14867466	+	523.2	245
18317at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	13102027	13109257	+	336.2	201
18317at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	43798633	43805599	-	381.6	184
18328at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	38138676	38140787	-	534.3	253
18328at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	4208724	4210610	-	520.2	253
18330at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	34503216	34507095	-	576.0	281
18330at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	29924599	29926836	+	513.5	254
18331at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	20011732	20015603	-	576.2	302
18331at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	31055040	31063517	+	574.1	301
18332at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	39423977	39427390	-	552.9	289
18332at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	3367078	3370388	-	574.4	305
18336at72025	Complete	glyma.Hwangkeum.gnm1.Chr08	23202837	23203943	+	570.4	305
18352at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	42820341	42822967	-	521.4	254
18352at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	45537352	45540351	-	529.0	268
18355at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr01	54102966	54106231	-	591.3	307
18355at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr11	645902	648844	+	586.9	307
18365at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	2546231	2547337	-	505.2	305
18365at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	17104237	17105352	+	512.5	305
18366at72025	Complete	glyma.Hwangkeum.gnm1.Chr12	26848035	26864291	-	471.6	281
18369at72025	Complete	glyma.Hwangkeum.gnm1.Chr13	18914606	18916257	-	535.2	254
18378at72025	Complete	glyma.Hwangkeum.gnm1.Chr03	40139437	40144581	-	531.9	270
18379at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	4008816	4012385	+	504.2	281
18379at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr16	1396448	1400328	+	531.4	281
18380at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr01	3820300	3827300	-	494.7	289
18380at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	2666731	2673037	+	512.6	289
18385at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	46977074	46981256	+	486.8	252
18385at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	36319367	36324402	-	500.5	252
18386at72025	Complete	glyma.Hwangkeum.gnm1.Chr11	8856057	8859085	+	422.9	249
18390at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr14	7444148	7445305	-	553.9	324
18390at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	37863585	37864748	+	568.9	315
18396at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	39219684	39221172	-	577.3	367
18396at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr18	10299131	10300592	+	574.2	359
18401at72025	Complete	glyma.Hwangkeum.gnm1.Chr18	41747614	41750741	+	554.8	372
18404at72025	Complete	glyma.Hwangkeum.gnm1.Chr18	54532156	54535689	+	335.3	201
18417at72025	Complete	glyma.Hwangkeum.gnm1.Chr20	39294234	39295253	+	580.5	292
18418at72025	Complete	glyma.Hwangkeum.gnm1.Chr09	40579856	40581320	-	622.0	323
18424at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr04	5544938	5547776	+	361.5	224
18424at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr06	5250792	5255059	+	423.1	226
18425at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	37613530	37624595	+	405.8	249
18425at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	45696964	45703251	-	443.9	250
18436at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr11	8928349	8929779	+	530.9	271
18436at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	3157754	3159248	+	532.8	271
18460at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	22268824	22272014	+	437.8	258
18460at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr18	53290960	53294866	+	510.6	293
18466at72025	Complete	glyma.Hwangkeum.gnm1.Chr13	37509760	37514355	-	415.8	243
